date,Flotation_Column_02_Air_Flow,Ore_Pulp_Density,%_Iron_Concentrate,Flotation_Column_01_Level,Flotation_Column_04_Level,Flotation_Column_02_Level,Flotation_Column_03_Level,%_Iron_Feed,Amina_Flow,Starch_Flow,Ore_Pulp_pH,%_Silica_Feed,Flotation_Column_03_Air_Flow,%_Silica_Concentrate,Flotation_Column_01_Air_Flow,Ore_Pulp_Flow
2017-03-10 21:00:00,250.686,1.68,66.42,436.976,494.666,478.388,456.055,55.99,436.218,5166.8,10.0683,17.16,250.159,1.47,248.335,395.068
2017-03-10 21:00:00,254.158,1.68,66.42,438.052,488.902,429.652,458.728,55.99,432.739,5166.99,10.0693,17.16,252.323,1.47,249.214,413.789
2017-03-10 21:00:00,249.049,1.68,66.42,441.03,471.149,403.79,460.294,55.99,433.136,5102.93,10.0702,17.16,253.619,1.47,249.994,399.419
2017-03-10 21:00:00,254.872,1.68,66.42,452.842,471.781,414.188,450.898,55.99,440.155,5088.09,10.0712,17.16,250.367,1.47,248.972,400.942
2017-03-10 21:00:00,250.411,1.68,66.42,460.8,462.129,426.507,448.18,55.99,430.725,5169.53,10.0721,17.16,248.049,1.47,249.401,393.34
2017-03-10 21:00:00,249.247,1.68,66.42,466.705,454.748,406.736,454.651,55.99,438.568,5261.72,10.073,17.16,247.72,1.47,249.576,401.865
2017-03-10 21:00:00,254.268,1.68,66.42,452.792,447.444,441.402,451.303,55.99,433.319,5334.96,10.074,17.16,249.39,1.47,248.994,394.761
2017-03-10 21:00:00,243.018,1.68,66.42,459.248,428.754,466.122,455.003,55.99,432.556,5367.58,10.0749,17.16,249.434,1.47,249.785,397.207
2017-03-10 21:00:00,251.367,1.68,66.42,455.494,433.435,465.873,437.849,55.99,428.986,5428.32,10.0759,17.16,250.269,1.47,248.972,396.299
2017-03-10 21:00:00,251.136,1.68,66.42,455.67,438.261,470.542,443.051,55.99,427.46,5471.29,10.0768,17.16,250.291,1.47,249.39,400.532
2017-03-10 21:00:00,247.072,1.68,66.42,440.88,445.329,455.475,444.051,55.99,431.549,5493.55,10.0778,17.16,250.829,1.47,249.412,406.465
2017-03-10 21:00:00,252.938,1.68,66.42,438.978,445.583,425.14,433.908,55.99,431.885,5488.28,10.0787,17.16,253.026,1.47,249.84,397.852
2017-03-10 21:00:00,249.39,1.68,66.42,420.911,443.36,431.6,435.96,55.99,427.246,5491.6,10.0797,17.16,251.147,1.47,250.049,403.418
2017-03-10 21:00:00,249.489,1.68,66.42,421.761,444.082,431.884,436.958,55.99,426.788,5524.41,10.0819,17.16,251.082,1.47,250.016,403.711
2017-03-10 21:00:00,251.082,1.68,66.42,438.453,458.24,439.054,455.597,55.99,419.586,5553.71,10.0842,17.16,249.785,1.47,249.39,408.955
2017-03-10 21:00:00,245.863,1.68,66.42,449.388,465.414,475.188,449.882,55.99,446.838,5583.4,10.0864,17.16,248.917,1.47,249.368,402.598
2017-03-10 21:00:00,249.829,1.68,66.42,467.656,446.363,517.53,457.918,55.99,425.049,5608.59,10.0887,17.16,248.423,1.47,248.917,398.247
2017-03-10 21:00:00,249.774,1.68,66.42,470.184,444.082,513.563,455.164,55.99,429.84,5567.19,10.0909,17.16,250.906,1.47,248.313,400.137
2017-03-10 21:00:00,248.807,1.68,66.42,445.885,443.497,499.344,461.671,55.99,432.404,5577.15,10.0931,17.16,250.488,1.47,248.741,399.126
2017-03-10 21:00:00,250.082,1.68,66.42,445.134,454.867,494.842,467.413,55.99,426.117,5602.34,10.0954,17.16,250.488,1.47,248.939,400.635
2017-03-10 21:00:00,246.797,1.68,66.42,449.113,481.583,480.875,449.288,55.99,427.979,5590.82,10.0976,17.16,250.554,1.47,248.785,392.739
2017-03-10 21:00:00,251.631,1.68,66.42,451.666,501.891,278.334,435.906,55.99,430.023,5574.8,10.0999,17.16,251.862,1.47,249.829,400.752
2017-03-10 21:00:00,248.357,1.68,66.42,436.776,485.217,301.766,435.069,55.99,424.683,5509.96,10.1021,17.16,252.729,1.47,249.829,389.517
2017-03-10 21:00:00,249.434,1.68,66.42,433.698,468.863,325.198,438.92,55.99,422.852,5512.89,10.1043,17.16,249.324,1.47,249.785,398.438
2017-03-10 21:00:00,246.116,1.68,66.42,430.195,418.379,469.892,443.996,55.99,431.427,5526.76,10.1066,17.16,247.994,1.47,248.928,403.696
2017-03-10 21:00:00,246.731,1.68002,66.42,445.51,403.383,530.414,443.968,55.99,418.396,5562.11,10.1088,17.16,246.775,1.47,248.555,397.427
2017-03-10 21:00:00,250.653,1.68036,66.42,457.021,389.258,534.911,462.121,55.99,424.377,5614.84,10.1111,17.16,251.367,1.47,249.379,390.205
2017-03-10 21:00:00,253.444,1.68071,66.42,467.381,310.041,528.12,446.453,55.99,427.582,5648.05,10.1133,17.16,251.345,1.47,249.17,405.132
2017-03-10 21:00:00,247.115,1.68105,66.42,456.07,282.425,521.037,441.565,55.99,423.065,5661.91,10.1155,17.16,250.906,1.47,249.192,383.071
2017-03-10 21:00:00,249.785,1.68139,66.42,449.313,218.636,509.398,457.161,55.99,435.974,5661.13,10.1178,17.16,250.499,1.47,249.598,402.422
2017-03-10 21:00:00,249.016,1.68174,66.42,455.294,223.6276,511.999,479.445,55.99,427.643,5671.29,10.12,17.16,250.664,1.47,249.489,394.863
2017-03-10 21:00:00,250.323,1.68208,66.42,433.423,228.6192,480.509,454.193,55.99,423.645,5684.38,10.1222,17.16,249.862,1.47,251.345,399.434
2017-03-10 21:00:00,251.104,1.68243,66.42,434.424,233.6108,292.296,441.917,55.99,424.896,5688.48,10.1245,17.16,250.411,1.47,250.928,401.499
2017-03-10 21:00:00,246.215,1.68277,66.42,453.217,238.6024,375.7145,442.538,55.99,427.124,5663.09,10.1267,17.16,248.928,1.47,250.906,398.848
2017-03-10 21:00:00,248.533,1.68312,66.42,448.337,243.594,459.133,444.051,55.99,436.096,5675.59,10.129,17.16,248.555,1.47,250.499,405.806
2017-03-10 21:00:00,248.862,1.68346,66.42,437.552,245.139,488.384,434.447,55.99,431.152,5709.38,10.1312,17.16,249.401,1.47,250.675,390.396
2017-03-10 21:00:00,247.434,1.6838,66.42,450.189,187.633,512.401,446.507,55.99,446.045,5712.5,10.1334,17.16,249.598,1.47,250.071,398.965
2017-03-10 21:00:00,252.015,1.68415,66.42,463.477,185.1368,508.659,442.942,55.99,421.082,5710.74,10.1357,17.16,249.467,1.47,250.488,397.91
2017-03-10 21:00:00,251.752,1.68449,66.42,444.709,182.6406,507.331,463.092,55.99,431.458,5726.17,10.1379,17.16,250.95,1.47,250.466,398.994
2017-03-10 21:00:00,250.697,1.68484,66.42,440.305,180.1444,471.594,465.793,55.99,430.145,5723.24,10.1402,17.16,251.323,1.47,250.071,399.316
2017-03-10 21:00:00,250.488,1.68518,66.42,438.303,177.6482,467.913,458.431,55.99,427.643,5728.52,10.1424,17.16,250.51,1.47,250.587,414.976
2017-03-10 21:00:00,250.367,1.68552,66.42,445.435,175.152,480.599,454.409,55.99,434.723,5729.82,10.1447,17.16,250.884,1.47,252.499,395.757
2017-03-10 21:00:00,248.005,1.68587,66.42,446.586,257.867,496.4,445.508,55.99,426.636,5742.87,10.1477,17.16,249.95,1.47,253.092,405.82
2017-03-10 21:00:00,246.753,1.68621,66.42,468.457,362.89,489.94,432.18,55.99,438.232,5756.64,10.1508,17.16,248.071,1.47,252.466,401.367
2017-03-10 21:00:00,246.742,1.68656,66.42,467.681,368.476,487.788,432.693,55.99,438.446,5482.91,10.1539,17.16,248.071,1.47,252.444,401.045
2017-03-10 21:00:00,246.731,1.6869,66.42,452.742,479.688,429.672,442.943,55.99,442.2,3669.9868666667,10.1569,17.16,248.181,1.47,252.037,394.746
2017-03-10 21:00:00,250.543,1.68725,66.42,448.337,581.443,360.566,453.031,55.99,436.279,1857.0637333333,10.16,17.16,250.28,1.47,252.246,392.813
2017-03-10 21:00:00,251.346,1.68759,66.42,437.88,605.90725,291.46,459.649,55.99,434.163,44.1406,10.163,17.16,250.467,1.47,252.225,399.141
2017-03-10 21:00:00,246.533,1.68793,66.42,456.946,630.3715,467.85,458.62,55.99,438.232,1060.55,10.1661,17.16,250.049,1.47,251.807,405.469
2017-03-10 21:00:00,258.618,1.68828,66.42,436.426,654.83575,503.54,459.7,55.99,437.012,4453.32,10.1692,17.16,250.269,1.47,252.246,404.004
2017-03-10 21:00:00,250.708,1.68862,66.42,451.941,679.3,508.07,459.7,55.99,451.66,4761.43,10.1722,17.16,250.708,1.47,252.905,408.691
2017-03-10 21:00:00,252.686,1.68897,66.42,463.953,679.69,505.8,459.7,55.99,435.791,4659.08,10.1753,17.16,252.686,1.47,253.125,397.852
2017-03-10 21:00:00,249.39,1.68931,66.42,440.93,641.41,489.94,434.88,55.99,438.843,3113.7356333333,10.1783,17.16,252.026,1.47,252.686,402.246
2017-03-10 21:00:00,248.511,1.68966,66.42,437.927,599.61,527.32,430.02,55.99,451.05,1568.3912666667,10.1814,17.16,249.17,1.47,252.466,389.648
2017-03-10 21:00:00,252.686,1.69,66.42,451.941,609.37,489.37,452.68,55.99,430.298,23.0469,10.1845,17.16,248.511,1.47,251.587,399.902
2017-03-10 21:00:00,246.973,1.69034,66.42,440.43,608.2,471.82,451.6,55.99,441.895,622.461,10.1875,17.16,246.973,1.47,252.466,392.871
2017-03-10 21:00:00,248.73,1.69069,66.42,450.439,607.42,466.72,453.22,55.99,437.622,3506.84,10.1906,17.16,249.829,1.47,252.026,396.973
2017-03-10 21:00:00,252.026,1.69103,66.42,471.96,576.17,461.0566666667,448.91,55.99,436.401,2673.51375,10.1936,17.16,250.049,1.47,252.246,394.043
2017-03-10 21:00:00,252.466,1.69138,66.42,483.472,553.91,455.3933333333,448.37,55.99,437.012,1840.1875,10.1967,17.16,249.39,1.47,252.466,392.578
2017-03-10 21:00:00,251.147,1.69172,66.42,467.957,501.56,449.73,431.1,55.99,443.726,1006.86125,10.1997,17.16,249.39,1.47,250.928,382.031
2017-03-10 21:00:00,252.026,1.69207,66.42,441.931,467.58,516.56,437.58,55.99,425.415,173.535,10.2028,17.16,250.269,1.47,251.367,399.023
2017-03-10 21:00:00,249.829,1.69241,66.42,448.438,453.12,495.04,437.58,55.99,441.895,3492.48,10.2059,17.16,253.125,1.47,252.686,396.973
2017-03-10 21:00:00,252.905,1.69276,66.42,447.937,441.02,508.07,438.65,55.99,424.805,3710.94,10.2089,17.16,252.466,1.47,252.905,397.559
2017-03-10 21:00:00,252.466,1.6931,66.42,448.938,443.36,500.14,445.67,55.99,405.884,2478.029,10.212,17.16,249.39,1.47,252.246,392.285
2017-03-10 21:00:00,244.775,1.69345,66.42,463.953,448.83,496.17,455.92,55.99,421.143,1245.118,10.215,17.16,248.511,1.47,250.928,396.094
2017-03-10 21:00:00,247.632,1.69379,66.42,463.953,466.02,489.94,467.79,55.99,417.48,12.207,10.2181,17.16,250.488,1.47,249.609,391.406
2017-03-10 21:00:00,247.192,1.69414,66.42,459.448,489.06,495.61,470.49,55.99,407.104,415.723,10.2212,17.16,250.488,1.47,249.39,397.559
2017-03-10 21:00:00,251.147,1.69448,66.42,460.449,489.84,483.71,465.09,55.99,416.87,3699.71,10.2242,17.16,250.488,1.47,248.071,394.922
2017-03-10 21:00:00,252.466,1.69483,66.42,447.937,505.86,378.36,455.92,55.99,419.922,4158.69,10.2273,17.16,250.269,1.47,247.412,394.336
2017-03-10 21:00:00,249.609,1.69517,66.42,456.445,505.86,382.04,444.59,55.99,411.377,4248.05,10.2303,17.16,250.269,1.47,247.632,401.367
2017-03-10 21:00:00,246.973,1.69552,66.42,442.432,501.56,385.72,447.83,55.99,421.143,4359.38,10.2334,17.16,249.609,1.47,246.973,394.043
2017-03-10 21:00:00,258.398,1.69586,66.42,429.419,436.72,471.82,442.43,55.99,415.649,4367.77,10.2315,17.16,251.807,1.47,248.071,398.438
2017-03-10 21:00:00,258.398,1.69621,66.42,429.419,436.72,471.82,442.43,55.99,415.649,4530.76,10.2296,17.16,251.807,1.47,248.071,398.438
2017-03-10 21:00:00,250.928,1.69655,66.42,441.431,416.8,527.89,433.8,55.99,410.156,4596.0,10.2278,17.16,250.269,1.47,248.511,398.438
2017-03-10 21:00:00,245.654,1.6969,66.42,429.419,414.06,493.91,430.56,55.99,418.701,4601.27,10.2259,17.16,248.95,1.47,247.852,397.559
2017-03-10 21:00:00,248.95,1.69724,66.42,436.926,431.25,491.07,455.92,55.99,415.649,4595.41,10.224,17.16,248.071,1.47,247.632,397.266
2017-03-10 21:00:00,254.224,1.69759,66.42,459.448,447.66,470.68,455.92,55.99,417.48,4590.04,10.2221,17.16,248.95,1.47,248.071,401.367
2017-03-10 21:00:00,252.686,1.69793,66.42,519.507,473.05,504.1,466.71,55.99,418.701,4593.36,10.2202,17.16,250.269,1.47,246.533,399.023
2017-03-10 21:00:00,249.17,1.69828,66.42,573.56,491.8,509.2,502.32,55.99,415.649,4587.3,10.2183,17.16,250.269,1.47,247.632,396.973
2017-03-10 21:00:00,249.829,1.69862,66.42,598.083,433.59,512.6,546.03,55.99,416.87,4617.87,10.2165,17.16,249.39,1.47,246.753,406.055
2017-03-10 21:00:00,250.269,1.69897,66.42,582.068,374.22,526.76,548.18,55.99,431.519,4703.71,10.2146,17.16,250.049,1.47,247.632,401.367
2017-03-10 21:00:00,252.686,1.69931,66.42,563.049,362.11,525.62,574.08,55.99,419.312,4675.59,10.2127,17.16,250.928,1.47,247.412,406.055
2017-03-10 21:00:00,251.147,1.69966,66.42,558.545,351.56,537.52,575.16,55.99,430.298,4634.18,10.2108,17.16,253.125,1.47,248.291,402.246
2017-03-10 21:00:00,253.564,1.7,66.42,530.518,358.98,539.79,573.0,55.99,423.584,4620.02,10.2089,17.16,250.049,1.47,248.73,401.66
2017-03-10 21:00:00,253.564,1.70069,66.42,544.031,430.86,547.71,577.32,55.99,430.298,4565.72,10.207,17.16,248.511,1.47,248.291,399.023
2017-03-10 21:00:00,249.829,1.70138,66.42,554.541,465.62,590.76,581.1,55.99,425.415,4633.84,10.2052,17.16,248.071,1.47,248.071,408.691
2017-03-10 21:00:00,246.094,1.70207,66.42,566.553,487.5,621.91,563.83,55.99,423.584,4771.48,10.2033,17.16,250.488,1.47,248.95,410.742
2017-03-10 21:00:00,245.654,1.70275,66.42,562.549,500.39,625.88,563.29,55.99,423.584,4894.53,10.2014,17.16,250.269,1.47,247.852,395.508
2017-03-10 21:00:00,252.246,1.70344,66.42,546.533,501.56,620.21,548.18,55.99,429.688,4941.41,10.1995,17.16,250.269,1.47,247.632,406.055
2017-03-10 21:00:00,247.632,1.70413,66.42,538.525,525.0,616.82,546.56,55.99,422.363,5011.72,10.1976,17.16,250.269,1.47,246.753,395.801
2017-03-10 21:00:00,255.103,1.70482,66.42,550.537,521.87,571.5,537.93,55.99,426.636,4972.66,10.1957,17.16,249.39,1.47,248.071,398.73
2017-03-10 21:00:00,251.807,1.70551,66.42,554.041,523.44,525.06,529.3,55.99,430.298,4652.34,10.1939,17.16,250.708,1.47,250.488,395.508
2017-03-10 21:00:00,250.488,1.7062,66.42,538.025,510.16,506.93,533.08,55.99,430.908,4439.45,10.192,17.16,252.686,1.47,253.125,404.883
2017-03-10 21:00:00,249.829,1.70688,66.42,534.521,485.55,513.16,525.52,55.99,426.025,4402.34,10.1901,17.16,252.686,1.47,253.784,407.227
2017-03-10 21:00:00,251.503,1.70757,66.42,541.671,459.874,532.046,546.072,55.99,427.188,4367.19,10.1882,17.16,247.872,1.47,254.83,400.809
2017-03-10 21:00:00,248.665,1.70826,66.42,557.719,445.974,529.76,554.795,55.99,423.767,4515.63,10.1863,17.16,247.632,1.47,253.839,390.19
2017-03-10 21:00:00,254.982,1.70895,66.42,573.284,441.234,533.893,553.148,55.99,425.903,4515.63,10.1845,17.16,246.797,1.47,253.784,404.956
2017-03-10 21:00:00,255.322,1.70964,66.42,574.06,441.02,534.12,553.04,55.99,426.025,4832.03,10.1826,17.16,246.753,1.47,253.784,405.762
2017-03-10 21:00:00,247.599,1.71033,66.42,578.339,435.082,533.047,555.092,55.99,431.244,4939.45,10.1807,17.16,249.675,1.47,253.367,398.525
2017-03-10 21:00:00,249.489,1.71102,66.42,555.742,434.02,544.286,551.096,55.99,441.956,4892.58,10.1788,17.16,249.829,1.47,252.51,405.659
2017-03-10 21:00:00,250.444,1.7117,66.42,543.605,388.342,557.8,558.565,55.99,425.69,4867.19,10.1771,17.16,249.62,1.47,253.301,395.757
2017-03-10 21:00:00,253.828,1.71239,66.42,533.996,275.35,559.553,566.152,55.99,433.502,4943.36,10.1755,17.16,249.818,1.47,253.136,394.38
2017-03-10 21:00:00,254.421,1.71308,66.42,530.668,206.07,566.602,555.767,55.99,430.481,5042.97,10.1738,17.16,251.499,1.47,253.751,398.232
2017-03-10 21:00:00,253.817,1.71377,66.42,530.042,208.0702777778,566.97,554.687,55.99,432.617,4951.17,10.1722,17.16,253.674,1.47,253.367,392.314
2017-03-10 21:00:00,250.653,1.71446,66.42,549.511,210.0705555556,561.593,551.069,55.99,435.059,4931.64,10.1705,17.16,250.653,1.47,252.51,398.672
2017-03-10 21:00:00,247.357,1.71515,66.42,556.718,212.0708333333,548.932,550.367,55.99,435.181,4994.14,10.1689,17.16,248.192,1.47,251.005,406.538
2017-03-10 21:00:00,246.984,1.71583,66.42,569.881,214.0711111111,540.214,538.55,55.99,432.861,5052.73,10.1672,17.16,247.863,1.47,249.467,392.183
2017-03-10 21:00:00,254.487,1.71652,66.42,573.409,216.0713888889,552.159,545.625,55.99,435.638,4996.09,10.1656,17.16,247.017,1.47,248.972,396.416
2017-03-10 21:00:00,250.082,1.71721,66.42,570.231,218.0716666667,553.352,529.11,55.99,437.531,4941.41,10.1639,17.16,250.313,1.47,248.533,395.01
2017-03-10 21:00:00,252.543,1.7179,66.42,547.709,220.0719444444,566.832,537.445,55.99,431.244,4964.84,10.1623,17.16,250.488,1.47,247.676,392.417
2017-03-10 21:00:00,249.972,1.71859,66.42,547.009,222.0722222222,562.154,544.599,55.99,433.807,4982.42,10.1606,17.16,250.28,1.47,248.258,400.635
2017-03-10 21:00:00,247.115,1.71928,66.42,542.279,224.0725,565.642,546.992,55.99,431.061,4998.05,10.159,17.16,250.269,1.47,248.082,395.508
2017-03-10 21:00:00,246.138,1.71997,66.42,557.719,226.0727777778,549.158,565.045,55.99,422.211,4998.05,10.1573,17.16,250.269,1.47,248.071,396.606
2017-03-10 21:00:00,249.642,1.72033,66.42,550.938,228.0730555556,536.984,560.347,55.99,425.812,4994.14,10.1557,17.16,251.73,1.47,247.654,395.288
2017-03-10 21:00:00,257.135,1.72067,66.42,538.651,230.0733333333,528.315,559.024,55.99,424.866,4998.05,10.154,17.16,253.685,1.47,248.884,398.833
2017-03-10 21:00:00,258.772,1.72102,66.42,537.549,232.0736111111,530.046,555.388,55.99,419.586,4970.7,10.1524,17.16,250.862,1.47,248.533,404.59
2017-03-10 21:00:00,243.6,1.72136,66.42,549.886,234.0738888889,530.692,555.2,55.99,436.707,4953.13,10.1507,17.16,249.038,1.47,248.928,399.873
2017-03-10 21:00:00,248.643,1.72171,66.42,559.095,236.0741666667,539.336,558.278,55.99,428.925,4947.27,10.1491,17.16,248.115,1.47,248.533,396.826
2017-03-10 21:00:00,252.081,1.72205,66.42,558.595,238.0744444444,557.545,566.638,55.99,430.206,4939.45,10.1474,17.16,248.071,1.47,248.511,405.029
2017-03-10 21:00:00,250.576,1.7224,66.42,565.677,240.0747222222,561.701,558.359,55.99,428.558,4939.45,10.1458,17.16,247.654,1.47,247.885,392.109
2017-03-10 21:00:00,243.6,1.72274,66.42,566.052,242.075,572.102,558.917,55.99,433.685,4992.19,10.1441,17.16,250.345,1.47,247.852,398.643
2017-03-10 21:00:00,243.237,1.72309,66.42,566.052,247.27,572.64,558.97,55.99,433.96,5029.3,10.1425,17.16,250.488,1.47,247.852,399.023
2017-03-10 21:00:00,247.83,1.72343,66.42,554.166,343.011,573.714,542.573,55.99,428.741,5041.02,10.1408,17.16,250.28,1.47,247.643,403.477
2017-03-10 22:00:00,250.785,1.72378,67.16,539.276,440.447,574.312,545.301,55.99,427.307,5048.83,10.1392,17.16,250.269,1.16,248.467,397.588
2017-03-10 22:00:00,251.763,1.72412,67.16,540.427,539.939,558.731,533.701,55.99,431.305,5001.95,10.1375,17.16,251.938,1.16,248.928,398.936
2017-03-10 22:00:00,255.355,1.72447,67.16,530.543,599.469,542.301,537.174,55.99,427.46,4986.33,10.1359,17.16,254.114,1.16,248.533,407.651
2017-03-10 22:00:00,254.081,1.72481,67.16,530.493,666.541,531.258,529.704,55.99,435.364,4978.52,10.1342,17.16,251.093,1.16,249.346,400.591
2017-03-10 22:00:00,248.159,1.72516,67.16,546.208,669.119,535.023,534.421,55.99,423.035,4974.61,10.1326,17.16,248.632,1.16,249.39,406.318
2017-03-10 22:00:00,246.182,1.7255,67.16,543.705,671.697,535.792,549.557,55.99,425.842,4943.36,10.1309,17.16,247.467,1.16,248.346,398.013
2017-03-10 22:00:00,242.336,1.72584,67.16,550.662,617.243,547.657,570.841,55.99,432.404,4914.06,10.1286,17.16,248.873,1.16,247.665,405.63
2017-03-10 22:00:00,247.148,1.72619,67.16,561.973,575.861,554.74,573.972,55.99,427.521,4563.27875,10.1263,17.16,249.994,1.16,248.467,402.993
2017-03-10 22:00:00,252.839,1.72653,67.16,554.941,551.562,561.531,573.567,55.99,427.246,4212.4975,10.1239,17.16,250.466,1.16,248.302,407.842
2017-03-10 22:00:00,251.664,1.72688,67.16,565.477,551.131,558.649,559.698,55.99,436.523,3861.71625,10.1216,17.16,250.071,1.16,248.082,401.982
2017-03-10 22:00:00,248.247,1.72722,67.16,543.705,544.862,553.635,560.509,55.99,435.272,3510.935,10.1192,17.16,249.84,1.16,247.863,394.424
2017-03-10 22:00:00,250.367,1.72757,67.16,542.054,547.133,557.142,541.628,55.99,429.382,3160.15375,10.1169,17.16,252.334,1.16,250.565,404.897
2017-03-10 22:00:00,251.949,1.72791,67.16,538.225,527.596,558.423,528.84,55.99,441.254,2809.3725,10.1145,17.16,252.048,1.16,253.422,399.624
2017-03-10 22:00:00,250.983,1.72826,67.16,553.715,512.091,549.331,517.969,55.99,432.617,2458.59125,10.1122,17.16,249.939,1.16,253.982,405.439
2017-03-10 22:00:00,249.675,1.7286,67.16,554.066,506.875,541.316,528.706,55.99,441.406,2107.81,10.1098,17.16,248.577,1.16,253.795,395.742
2017-03-10 22:00:00,246.27,1.72895,67.16,550.712,510.725,539.846,541.602,55.99,437.256,3779.2,10.1074,17.16,247.676,1.16,253.367,403.008
2017-03-10 22:00:00,246.72,1.72929,67.16,550.537,490.154,544.625,549.936,55.99,433.533,4212.01,10.1051,17.16,248.049,1.16,253.345,413.716
2017-03-10 22:00:00,251.971,1.72964,67.16,560.046,463.828,556.717,558.538,55.99,436.829,211.523,10.1027,17.16,250.367,1.16,252.719,403.682
2017-03-10 22:00:00,250.367,1.72998,67.16,551.038,449.143,553.578,569.743,55.99,438.751,1135.5453333333,10.1004,17.16,249.862,1.16,252.477,403.682
2017-03-10 22:00:00,250.06,1.73,67.16,565.276,453.637,547.462,564.154,55.99,428.406,2059.5676666667,10.098,17.16,250.455,1.16,252.883,400.093
2017-03-10 22:00:00,251.639,1.73,67.16,563.335,461.682,551.764,567.739,55.99,447.736,2983.59,10.0957,17.16,249.892,1.16,253.104,404.939
2017-03-10 22:00:00,251.411,1.73,67.16,555.392,474.452,545.113,559.411,55.99,441.589,3712.11,10.0933,17.16,249.434,1.16,253.125,400.459
2017-03-10 22:00:00,250.576,1.73,67.16,529.767,477.184,547.371,551.15,55.99,431.335,187.109,10.091,17.16,249.785,1.16,252.927,407.285
2017-03-10 22:00:00,248.708,1.73,67.16,548.185,490.354,542.103,542.087,55.99,441.284,304.7196666667,10.0886,17.16,249.829,1.16,252.708,399.404
2017-03-10 22:00:00,250.291,1.73,67.16,542.429,479.488,545.566,541.656,55.99,446.899,422.3303333333,10.0863,17.16,250.422,1.16,251.697,387.627
2017-03-10 22:00:00,251.279,1.73,67.16,560.447,450.355,555.191,524.709,55.99,435.852,539.941,10.0839,17.16,249.697,1.16,250.796,393.809
2017-03-10 22:00:00,249.785,1.73,67.16,554.891,445.857,543.979,539.335,55.99,430.176,3303.32,10.0816,17.16,250.203,1.16,249.917,391.201
2017-03-10 22:00:00,245.061,1.73,67.16,558.545,452.378,555.364,541.17,55.99,439.575,3733.01,10.0792,17.16,249.873,1.16,249.434,404.004
2017-03-10 22:00:00,252.466,1.73,67.16,543.73,453.12,553.207,545.544,55.99,435.73,3816.7,10.0769,17.16,250.027,1.16,249.192,387.275
2017-03-10 22:00:00,250.576,1.73,67.16,545.632,455.937,550.263,553.797,55.99,434.082,3825.88,10.0745,17.16,249.653,1.16,249.565,390.527
2017-03-10 22:00:00,254.026,1.73,67.16,536.573,460.12,554.57,560.483,55.99,431.213,191.309,10.0721,17.16,249.412,1.16,249.016,397.705
2017-03-10 22:00:00,250.093,1.73,67.16,545.432,444.026,548.96,563.56,55.99,433.655,463.806625,10.0698,17.16,249.587,1.16,247.764,398.965
2017-03-10 22:00:00,249.609,1.73,67.16,546.533,442.19,548.28,563.83,55.99,433.96,736.30425,10.0674,17.16,249.609,1.16,247.632,399.023
2017-03-10 22:00:00,250.203,1.73,67.16,561.398,437.969,550.827,559.456,55.99,440.002,1008.801875,10.0651,17.16,249.807,1.16,248.423,399.551
2017-03-10 22:00:00,253.037,1.73,67.16,558.995,427.654,548.563,557.035,55.99,426.941,1281.2995,10.0627,17.16,249.829,1.16,248.906,406.201
2017-03-10 22:00:00,249.983,1.73,67.16,558.545,429.728,540.639,550.988,55.99,436.951,1553.797125,10.0614,17.16,249.631,1.16,248.357,392.432
2017-03-10 22:00:00,252.378,1.73,67.16,547.734,456.441,547.944,544.031,55.99,427.246,1826.29475,10.0603,17.16,249.807,1.16,248.489,391.084
2017-03-10 22:00:00,246.555,1.73,67.16,532.119,459.37,544.773,541.872,55.99,429.871,2098.792375,10.0591,17.16,249.829,1.16,247.72,398.232
2017-03-10 22:00:00,246.072,1.73,67.16,544.031,460.432,542.277,543.168,55.99,428.101,2371.29,10.0579,17.16,250.027,1.16,248.027,399.287
2017-03-10 22:00:00,258.354,1.73,67.16,546.433,453.863,551.734,547.209,55.99,428.406,124.805,10.0567,17.16,249.653,1.16,248.269,396.943
2017-03-10 22:00:00,252.202,1.73,67.16,553.74,452.067,561.477,541.331,55.99,428.467,410.8142105263,10.0555,17.16,249.807,1.16,248.093,391.143
2017-03-10 22:00:00,246.226,1.73,67.16,565.352,438.243,551.226,536.256,55.99,435.608,696.8234210526,10.0544,17.16,249.829,1.16,248.665,401.074
2017-03-10 22:00:00,246.05,1.73,67.16,551.688,432.499,550.997,545.967,55.99,429.26,982.8326315789,10.0532,17.16,249.829,1.16,248.928,404.355
2017-03-10 22:00:00,254.597,1.73,67.16,550.037,445.035,557.743,538.847,55.99,440.552,1268.8418421053,10.052,17.16,249.829,1.16,248.752,404.854
2017-03-10 22:00:00,252.576,1.73,67.16,546.884,399.374,542.163,541.818,55.99,436.401,1554.8510526316,10.0508,17.16,250.225,1.16,247.742,402.51
2017-03-10 22:00:00,246.907,1.73,67.16,553.29,293.592,545.453,543.708,55.99,442.932,1840.8602631579,10.0497,17.16,249.873,1.16,248.225,396.182
2017-03-10 22:00:00,248.093,1.73,67.16,540.077,211.05,548.567,561.834,55.99,445.374,2126.8694736842,10.0485,17.16,250.225,1.16,248.291,402.363
2017-03-10 22:00:00,249.873,1.73,67.16,552.939,212.1097777778,539.67,567.718,55.99,431.824,2412.8786842105,10.0473,17.16,250.466,1.16,248.093,397.852
